age;marital;address;income;inccat;car;carcat;ed;employ;retire;empcat;jobsat;gender;reside;wireless;multline;voice;pager;internet;callid;callwait;owntv;ownvcr;owncd;ownpda;ownpc;ownfax;news;response
54;Marrié(e);31;25;$25 - $49;12,1;Economique;Inf au Bac;8;Non;2 à 5;Très satisfait;Femme;2;Non;Oui;Oui;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
50;Non marrié(e);7;141;$75 - $124;71,1;Luxe;Bac +2;22;Non;6 à 10;Neutre;Homme;1;Non;Non;Non;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
27;Non marrié(e);3;29;$25 - $49;14,6;Economique;Niveau Bac;5;Non;2 à 5;Satisfait;Homme;1;Non;Non;Non;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
58;Marrié(e);1;123;$75 - $124;62,3;Luxe;Inf au Bac;33;Non;6 à 10;Très satisfait;Femme;4;Non;Non;Oui;Non;;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
51;Marrié(e);15;36;$25 - $49;18,6;Standard;Niveau Bac;5;Non;2 à 5;Satisfait;Femme;4;Oui;Oui;Non;Non;;Non;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non
61;Marrié(e);9;50;$50 - $74;24;Standard;Bac +3/4;21;Oui;6 à 10;Très insatisfait;Homme;2;Oui;Oui;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
42;Marrié(e);8;33;$25 - $49;16,1;Standard;Inf au Bac;1;Non;Moins de 2;Insatistait;Homme;5;Oui;Non;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
37;Non marrié(e);7;96;$75 - $124;47,8;Luxe;Bac +3/4;5;Non;2 à 5;Insatistait;Homme;1;Oui;Oui;Oui;Non;Aucun;Oui;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non
61;Non marrié(e);31;156;$75 - $124;78;Luxe;Niveau Bac;28;Non;6 à 10;Insatistait;Femme;1;Non;Non;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
47;Non marrié(e);27;36;$25 - $49;17,9;Standard;Inf au Bac;16;Non;6 à 10;Neutre;Femme;1;Non;Non;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
38;Non marrié(e);6;34;$25 - $49;16,3;Standard;Niveau Bac;4;Non;Moins de 2;Insatistait;Homme;4;Non;Non;Oui;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Oui
40;Non marrié(e);15;47;$25 - $49;23,3;Standard;Bac +3/4;4;Non;Moins de 2;Neutre;Homme;1;Non;Oui;Oui;Oui;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
37;Marrié(e);11;53;$50 - $74;25,9;Standard;Bac +3/4;5;Non;2 à 5;Très satisfait;Homme;5;Oui;Oui;Non;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
53;Marrié(e);11;70;$50 - $74;34,7;Luxe;Niveau Bac;1;Non;Moins de 2;Neutre;Femme;4;Non;Oui;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
44;Marrié(e);5;161;$75 - $124;80,1;Luxe;Niveau Bac;25;Non;6 à 10;Insatistait;Homme;4;Non;Non;Oui;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
44;Non marrié(e);1;49;$25 - $49;23,8;Standard;Bac +5 et +;6;Non;2 à 5;Très satisfait;Femme;1;Non;Oui;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
36;Marrié(e);11;32;$25 - $49;15,2;Standard;Bac +2;1;Non;Moins de 2;Neutre;Homme;4;Non;Non;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Oui
31;Marrié(e);6;33;$25 - $49;16,5;Standard;Niveau Bac;3;Non;Moins de 2;Insatistait;Homme;3;Oui;Oui;Non;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
64;Non marrié(e);24;24;Inf à $25;12,1;Economique;Inf au Bac;0;Non;Moins de 2;Satisfait;Homme;1;Non;Oui;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
43;Marrié(e);17;159;$75 - $124;80,7;Luxe;Bac +2;19;Non;6 à 10;Très satisfait;Homme;5;Non;Non;Oui;Oui;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
38;Marrié(e);8;43;$25 - $49;21,1;Standard;Niveau Bac;3;Non;Moins de 2;Satisfait;Femme;4;Non;Non;Oui;Non;;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
35;Marrié(e);8;55;$50 - $74;26;Standard;Bac +3/4;5;Non;2 à 5;Satisfait;Homme;4;Oui;Oui;Non;Non;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
64;Non marrié(e);27;129;$75 - $124;64,1;Luxe;Bac +2;30;Oui;6 à 10;Satisfait;Homme;1;Oui;Oui;Non;Non;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non
39;Non marrié(e);14;27;$25 - $49;13,9;Economique;Niveau Bac;13;Non;2 à 5;Neutre;Femme;1;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Non;Non;Oui;Non;Oui;Non
41;Non marrié(e);12;44;$25 - $49;21,9;Standard;Niveau Bac;5;Non;2 à 5;Satisfait;Homme;1;Oui;Non;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
58;Non marrié(e);20;34;$25 - $49;16,9;Standard;Bac +3/4;12;Non;2 à 5;Très satisfait;Femme;1;Oui;Non;Non;Non;Dial-up;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
53;Marrié(e);23;63;$50 - $74;32,3;Luxe;Bac +2;12;Non;2 à 5;Très satisfait;Homme;3;Non;Oui;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
44;Non marrié(e);4;33;$25 - $49;16,3;Standard;Bac +3/4;4;Non;Moins de 2;Très satisfait;Homme;1;Oui;Non;Non;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Oui;Oui;Non
57;Non marrié(e);31;59;$50 - $74;29,7;Standard;Bac +2;5;Non;2 à 5;Neutre;Homme;1;Non;Non;Non;Oui;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
43;Marrié(e);5;32;$25 - $49;15,9;Standard;Inf au Bac;8;Non;2 à 5;Neutre;Homme;4;Non;Oui;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
57;Non marrié(e);0;207;$75 - $124;71,8;Luxe;Inf au Bac;40;Non;6 à 10;Très satisfait;Homme;1;Oui;Non;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
30;Marrié(e);5;24;Inf à $25;12;Economique;Inf au Bac;0;Non;Moins de 2;Insatistait;Femme;5;Non;Non;Oui;Non;;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Oui
43;Non marrié(e);13;36;$25 - $49;18;Standard;Inf au Bac;0;Non;Moins de 2;Très insatisfait;Femme;1;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
37;Marrié(e);4;28;$25 - $49;14,1;Economique;Bac +5 et +;2;Non;Moins de 2;Insatistait;Femme;5;Oui;Oui;Oui;Oui;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non
51;Non marrié(e);29;33;$25 - $49;16,8;Standard;Bac +5 et +;1;Non;Moins de 2;Neutre;Femme;2;Oui;Oui;Non;Non;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non
59;Non marrié(e);7;112;$75 - $124;55,6;Luxe;Niveau Bac;19;Non;6 à 10;Très satisfait;Homme;1;Oui;Non;Non;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
33;Non marrié(e);13;71;$50 - $74;36,3;Luxe;Niveau Bac;14;Non;2 à 5;Très satisfait;Femme;2;Oui;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
46;Non marrié(e);7;46;$25 - $49;22,5;Standard;Niveau Bac;10;Non;2 à 5;Satisfait;Homme;1;Non;Non;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
33;Marrié(e);0;42;$25 - $49;20,8;Standard;Bac +2;2;Non;Moins de 2;Insatistait;Femme;4;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
23;Marrié(e);3;17;Inf à $25;8,4;Economique;Bac +3/4;0;Non;Moins de 2;Neutre;Femme;4;Oui;Oui;Non;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
35;Non marrié(e);11;22;Inf à $25;10,6;Economique;Niveau Bac;3;Non;Moins de 2;Neutre;Homme;1;Non;Non;Non;Non;Aucun;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;Non
46;Non marrié(e);15;108;$75 - $124;54,3;Luxe;Niveau Bac;10;Non;2 à 5;Insatistait;Homme;1;Oui;Non;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
72;Non marrié(e);10;18;Inf à $25;8,9;Economique;Niveau Bac;13;Oui;2 à 5;Très insatisfait;Femme;1;Non;Oui;Non;Oui;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
23;Marrié(e);0;29;$25 - $49;14,2;Economique;Niveau Bac;0;Non;Moins de 2;Très insatisfait;Femme;5;Non;Non;Non;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;Oui;Non
40;Non marrié(e);17;31;$25 - $49;15,6;Standard;Bac +5 et +;0;Non;Moins de 2;Très insatisfait;Homme;1;Oui;Oui;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
46;Non marrié(e);20;57;$50 - $74;29,4;Standard;Bac +5 et +;8;Non;2 à 5;Très satisfait;Homme;3;Oui;Oui;Oui;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
26;Non marrié(e);6;31;$25 - $49;15,7;Standard;Bac +3/4;1;Non;Moins de 2;Très insatisfait;Femme;2;Oui;Non;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
25;Non marrié(e);4;22;Inf à $25;10,7;Economique;Bac +2;0;Non;Moins de 2;Très insatisfait;Femme;1;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
47;Marrié(e);17;71;$50 - $74;35,2;Luxe;Niveau Bac;17;Non;6 à 10;Satisfait;Homme;2;Oui;Non;Oui;Non;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
44;Marrié(e);17;31;$25 - $49;15,2;Standard;Niveau Bac;7;Non;2 à 5;Neutre;Homme;5;Oui;Non;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
24;Non marrié(e);0;24;Inf à $25;12,2;Economique;Bac +3/4;0;Non;Moins de 2;Insatistait;Femme;1;Oui;Oui;Oui;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
18;Non marrié(e);0;17;Inf à $25;8,6;Economique;Inf au Bac;0;Non;Moins de 2;Insatistait;Homme;1;Non;Non;Oui;Non;Aucun;Oui;Oui;Oui;Non;Non;Non;Non;Non;Oui;Non
23;Non marrié(e);4;17;Inf à $25;8,6;Economique;Bac +3/4;0;Non;Moins de 2;Très insatisfait;Femme;1;Non;Oui;Oui;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
56;Marrié(e);37;133;$75 - $124;68,8;Luxe;Bac +3/4;21;Non;6 à 10;Insatistait;Homme;2;Oui;Oui;Oui;Oui;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Oui;Non;Non
34;Marrié(e);6;30;$25 - $49;15;Standard;Niveau Bac;2;Non;Moins de 2;Insatistait;Femme;2;Non;Oui;Oui;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
39;Marrié(e);15;18;Inf à $25;9,1;Economique;Bac +3/4;2;Non;Moins de 2;Très insatisfait;Homme;4;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Oui;Oui;Oui;Oui
29;Marrié(e);4;72;$50 - $74;35;Luxe;Bac +2;4;Non;Moins de 2;Neutre;Femme;3;Non;Non;Oui;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Non;Oui
30;Non marrié(e);6;62;$50 - $74;31,7;Luxe;Niveau Bac;10;Non;2 à 5;Neutre;Femme;3;Oui;Non;Oui;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non
74;Non marrié(e);30;10;Inf à $25;5,1;Economique;Inf au Bac;3;Oui;Moins de 2;Insatistait;Femme;1;Non;Oui;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
42;Marrié(e);10;46;$25 - $49;22,2;Standard;Bac +2;17;Non;6 à 10;Neutre;Femme;3;Oui;Oui;Oui;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Non
54;Marrié(e);25;50;$50 - $74;25;Standard;Inf au Bac;19;Non;6 à 10;Satisfait;Femme;2;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
38;Non marrié(e);15;28;$25 - $49;13,6;Economique;Bac +2;6;Non;2 à 5;Satisfait;Femme;3;Non;Oui;Non;Non;Dial-up;Oui;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
50;Marrié(e);3;41;$25 - $49;20,6;Standard;Bac +5 et +;7;Non;2 à 5;Neutre;Femme;4;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
39;Marrié(e);12;55;$50 - $74;27,3;Standard;Niveau Bac;14;Non;2 à 5;Satisfait;Femme;2;Non;Non;Oui;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
50;Non marrié(e);29;49;$25 - $49;25,7;Standard;Bac +3/4;3;Non;Moins de 2;Neutre;Femme;1;Oui;Oui;Oui;Non;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
26;Marrié(e);4;20;Inf à $25;9,8;Economique;Bac +2;1;Non;Moins de 2;Très insatisfait;Homme;4;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
36;Non marrié(e);15;50;$50 - $74;26,2;Standard;Niveau Bac;6;Non;2 à 5;Insatistait;Homme;2;Oui;Non;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Oui
26;Marrié(e);5;45;$25 - $49;22;Standard;Bac +3/4;2;Non;Moins de 2;Satisfait;Homme;5;Non;Oui;Oui;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
53;Non marrié(e);34;84;$75 - $124;41,7;Luxe;Niveau Bac;28;Non;6 à 10;Très satisfait;Femme;1;Non;Oui;Non;Non;;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
27;Marrié(e);0;42;$25 - $49;20,6;Standard;Bac +2;2;Non;Moins de 2;Neutre;Femme;3;Non;Non;Non;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
20;Marrié(e);0;29;$25 - $49;13,9;Economique;Niveau Bac;2;Non;Moins de 2;Satisfait;Femme;3;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
21;Non marrié(e);0;13;Inf à $25;6,4;Economique;Bac +2;0;Non;Moins de 2;Satisfait;Femme;1;Non;Oui;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
35;Marrié(e);4;29;$25 - $49;14,2;Economique;Bac +2;0;Non;Moins de 2;Très insatisfait;Homme;5;Oui;Oui;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non
58;Non marrié(e);31;75;$75 - $124;37,4;Luxe;Bac +3/4;18;Non;6 à 10;Neutre;Femme;1;Non;Non;Oui;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
39;Non marrié(e);7;61;$50 - $74;30;Luxe;Niveau Bac;12;Non;2 à 5;Très insatisfait;Homme;1;Non;Non;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
35;Marrié(e);8;24;Inf à $25;12,2;Economique;Bac +5 et +;0;Non;Moins de 2;Très insatisfait;Femme;5;Oui;Oui;Non;Non;;Oui;Non;Oui;Oui;Oui;Non;Oui;Oui;Non;Non
28;Marrié(e);2;31;$25 - $49;15,7;Standard;Bac +2;4;Non;Moins de 2;Très satisfait;Homme;4;Oui;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
30;Marrié(e);1;37;$25 - $49;18,5;Standard;Bac +3/4;2;Non;Moins de 2;Satisfait;Homme;5;Non;Oui;Non;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
41;Marrié(e);18;125;$75 - $124;64;Luxe;Niveau Bac;21;Non;6 à 10;Très satisfait;Femme;3;Oui;Oui;Oui;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
29;Non marrié(e);9;29;$25 - $49;14,3;Economique;Bac +3/4;1;Non;Moins de 2;Satisfait;Femme;1;Oui;Oui;Non;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
70;Marrié(e);44;19;Inf à $25;9,4;Economique;Bac +5 et +;9;Oui;2 à 5;Satisfait;Femme;2;Non;Oui;Oui;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
50;Non marrié(e);20;18;Inf à $25;8,8;Economique;Bac +2;2;Non;Moins de 2;Insatistait;Homme;1;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Non;Non;Non;Non;Oui;Non
27;Non marrié(e);7;17;Inf à $25;8,4;Economique;Bac +3/4;0;Non;Moins de 2;Très insatisfait;Homme;1;Oui;Oui;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
23;Marrié(e);1;32;$25 - $49;15,8;Standard;Bac +3/4;0;Non;Moins de 2;Très insatisfait;Femme;6;Non;Oui;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
60;Non marrié(e);33;117;$75 - $124;59,1;Luxe;Niveau Bac;27;Non;6 à 10;Neutre;Homme;1;Oui;Oui;Oui;Oui;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non
42;Marrié(e);8;75;$75 - $124;38,2;Luxe;Niveau Bac;13;Non;2 à 5;Très satisfait;Homme;2;Non;Oui;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
28;Marrié(e);3;60;$50 - $74;29,7;Standard;Niveau Bac;4;Non;Moins de 2;Satisfait;Homme;4;Non;Non;Non;Non;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Oui;Oui;Non
42;Marrié(e);21;51;$50 - $74;26,8;Standard;Bac +2;8;Non;2 à 5;Insatistait;Homme;2;Non;Oui;Oui;Oui;Dial-up;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non
63;Non marrié(e);7;69;$50 - $74;35,4;Luxe;Inf au Bac;19;Non;6 à 10;Très satisfait;Femme;2;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
45;Non marrié(e);26;36;$25 - $49;18,4;Standard;Niveau Bac;5;Non;2 à 5;Très insatisfait;Femme;2;Non;Non;Oui;Oui;Dial-up;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
43;Marrié(e);18;56;$50 - $74;28,3;Standard;Niveau Bac;15;Non;6 à 10;Neutre;Femme;2;Non;Oui;Oui;Non;Dial-up;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
49;Marrié(e);11;125;$75 - $124;62,7;Luxe;Inf au Bac;28;Non;6 à 10;Satisfait;Femme;4;Non;Non;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
65;Marrié(e);5;227;$75 - $124;77,2;Luxe;Inf au Bac;41;Non;6 à 10;Très satisfait;Femme;2;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
25;Non marrié(e);6;41;$25 - $49;21,3;Standard;Niveau Bac;2;Non;Moins de 2;Neutre;Homme;1;Non;Non;Non;Non;Dial-up;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non
62;Marrié(e);6;188;$75 - $124;93,6;Luxe;Inf au Bac;42;Oui;6 à 10;Insatistait;Homme;3;Oui;Non;Oui;Oui;;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
40;Non marrié(e);1;40;$25 - $49;19,9;Standard;Niveau Bac;20;Non;6 à 10;Très satisfait;Femme;1;Oui;Non;Non;Non;Dial-up;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
30;Non marrié(e);5;47;$25 - $49;23,5;Standard;Bac +3/4;1;Non;Moins de 2;Très satisfait;Femme;2;Oui;Non;Non;Non;Dial-up;Oui;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
52;Marrié(e);11;73;$50 - $74;36,6;Luxe;Inf au Bac;19;Non;6 à 10;Neutre;Homme;2;Non;Non;Oui;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
57;Marrié(e);6;290;$75 - $124;78;Luxe;Bac +2;29;Non;6 à 10;Satisfait;Homme;2;Oui;Oui;Non;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;Oui;Non
39;Marrié(e);18;58;$50 - $74;29,4;Standard;Niveau Bac;5;Non;2 à 5;Satisfait;Homme;5;Non;Non;Oui;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
37;Marrié(e);6;38;$25 - $49;18,5;Standard;Bac +2;14;Non;2 à 5;Satisfait;Femme;2;Oui;Oui;Non;Non;Aucun;Oui;Non;Oui;Oui;Oui;Non;Oui;Oui;Oui;Non
39;Non marrié(e);10;26;$25 - $49;12,8;Economique;Inf au Bac;3;Non;Moins de 2;Neutre;Femme;2;Non;Non;Oui;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
43;Marrié(e);19;207;$75 - $124;71,7;Luxe;Bac +5 et +;10;Non;2 à 5;Très satisfait;Femme;2;Oui;Oui;Oui;Non;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non
60;Non marrié(e);34;50;$50 - $74;24,4;Standard;Bac +3/4;12;Non;2 à 5;Satisfait;Homme;1;Oui;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
50;Non marrié(e);18;66;$50 - $74;33,3;Luxe;Bac +5 et +;10;Non;2 à 5;Très insatisfait;Homme;1;Oui;Oui;Non;Non;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
46;Marrié(e);2;65;$50 - $74;32,6;Luxe;Inf au Bac;19;Non;6 à 10;Insatistait;Femme;4;Non;Non;Non;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
55;Marrié(e);33;38;$25 - $49;18,8;Standard;Niveau Bac;2;Non;Moins de 2;Insatistait;Homme;3;Non;Non;Non;Oui;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
51;Marrié(e);19;349;$75 - $124;87,7;Luxe;Niveau Bac;29;Non;6 à 10;Très satisfait;Femme;4;Non;Non;Oui;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non
48;Non marrié(e);0;38;$25 - $49;19,2;Standard;Bac +3/4;3;Non;Moins de 2;Neutre;Homme;1;Non;Non;Non;Non;Aucun;Non;Non;Oui;Non;Non;Non;Oui;Non;Oui;Non
39;Non marrié(e);4;68;$50 - $74;33,3;Luxe;Bac +2;10;Non;2 à 5;Satisfait;Homme;1;Non;Non;Oui;Non;Aucun;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non
24;Non marrié(e);0;21;Inf à $25;10,5;Economique;Bac +2;3;Non;Moins de 2;Très insatisfait;Homme;2;Oui;Oui;Non;Non;Dial-up;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non
28;Marrié(e);0;30;$25 - $49;15,1;Standard;Inf au Bac;2;Non;Moins de 2;Neutre;Homme;5;Non;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
41;Marrié(e);3;68;$50 - $74;33,3;Luxe;Niveau Bac;17;Non;6 à 10;Neutre;Femme;2;Oui;Non;Non;Non;Dial-up;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;Non
29;Non marrié(e);2;35;$25 - $49;17,4;Standard;Bac +2;5;Non;2 à 5;Satisfait;Homme;1;Oui;Oui;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
73;Non marrié(e);27;81;$75 - $124;40,5;Luxe;Inf au Bac;30;Non;6 à 10;Très satisfait;Homme;1;Oui;Non;Oui;Oui;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non
44;Marrié(e);23;69;$50 - $74;33,8;Luxe;Bac +2;14;Non;2 à 5;Très satisfait;Femme;3;Non;Oui;Oui;Oui;Aucun;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;Non
29;Non marrié(e);5;19;Inf à $25;9,6;Economique;Niveau Bac;6;Non;2 à 5;Satisfait;Homme;4;Oui;Non;Oui;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non
24;Marrié(e);3;16;Inf à $25;7,9;Economique;Niveau Bac;0;Non;Moins de 2;Très insatisfait;Femme;2;Oui;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non
30;Marrié(e);8;28;$25 - $49;14,3;Economique;Niveau Bac;2;Non;Moins de 2;Neutre;Femme;3;Oui;Oui;Non;Non;;Non;Oui;Oui;Oui;Oui;Non;Oui;Oui;Oui;Non
36;Marrié(e);2;46;$25 - $49;22,8;Standard;Niveau Bac;10;Non;2 à 5;Satisfait;Femme;5;Oui;Non;Non;Non;Aucun;Non;Non;Oui;Oui;Oui;Non;Oui;Oui;Oui;Non
39;Non marrié(e);9;106;$75 - $124;50,7;Luxe;Bac +3/4;2;Non;Moins de 2;Neutre;Homme;1;Non;Non;Oui;Non;Aucun;Oui;Oui;Oui;Oui;Oui;Non;Oui;Oui;Oui;Non
69;Marrié(e);19;14;Inf à $25;6,9;Economique;Inf au Bac;12;Oui;2 à 5;Satisfait;Femme;2;Non;Non;Oui;Oui;Aucun;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;Oui
